file_N,G_proxy,T_proxy,n,pearson_r,pearson_p,spearman_r,spearman_p,score_mean_r,abs_pearson,abs_spearman
16,minus_R_edge,T_grad2_plus_lap,390,-0.007350509205929805,0.8849501603239682,0.2055277090163929,4.32192311554487e-05,0.09908859990523154,0.007350509205929805,0.2055277090163929
16,minus_kappa,T_abs_lap_only,390,0.15183952951058483,0.0026434750043030555,0.03539078901294885,0.4858735082544777,0.09361515926176683,0.15183952951058483,0.03539078901294885
16,G_minus_kappa_minus_halfR,T_abs_grad_plus_abslap,390,0.09117444400510424,0.07209479204997372,0.09182425366814058,0.07008026715923664,0.09149934883662242,0.09117444400510424,0.09182425366814058
16,G_kappa_minus_halfR,T_grad2_minus_lap,390,-0.07891740066831697,0.11972742186334569,0.24526296670245554,9.433753917550693e-07,0.08317278301706929,0.07891740066831697,0.24526296670245554
16,G_minus_kappa_minus_halfR,T_grad2_plus_abslap,390,0.06355463225759377,0.21044560434500367,0.09518986943170032,0.060369972118173576,0.07937225084464705,0.06355463225759377,0.09518986943170032
16,minus_kappa,T_grad2_plus_abslap,390,0.07111903858390131,0.16098819576543177,0.08628890617649611,0.08879757879395181,0.07870397238019872,0.07111903858390131,0.08628890617649611
16,G_minus_kappa_minus_halfR,T_grad2_only,390,0.06355463225759377,0.21044560434500367,0.08439822005631574,0.09604211560412002,0.07397642615695475,0.06355463225759377,0.08439822005631574
16,G_kappa_minus_halfR,T_abs_grad_plus_abslap,390,-0.10469784526241475,0.03876592544287514,0.23685282888788642,2.246032196422483e-06,0.06607749181273584,0.10469784526241475,0.23685282888788642
16,minus_R_edge,T_abs_grad_plus_abslap,390,0.014011390774369864,0.7826800544115082,0.11781162441926886,0.019952758491844,0.06591150759681937,0.014011390774369864,0.11781162441926886
16,minus_R_edge,T_grad2_only,390,-0.007350509205929811,0.8849501603239682,0.13777306880957732,0.006428722033549011,0.06521127980182376,0.007350509205929811,0.13777306880957732
16,minus_kappa,T_abs_grad_plus_abslap,390,0.09812609332869025,0.052832186868822656,0.020203178897316897,0.6908213037064784,0.05916463611300357,0.09812609332869025,0.020203178897316897
16,minus_R_edge,T_grad2_plus_abslap,390,-0.007350509205929815,0.8849501603239682,0.08957207078651694,0.07726481239439466,0.04111078079029356,0.007350509205929815,0.08957207078651694
16,G_kappa_minus_halfR,T_grad2_plus_abslap,390,-0.07891740066831698,0.11972742186334569,0.15335318334188533,0.002391488576758622,0.03721789133678417,0.07891740066831698,0.15335318334188533
16,G_kappa_minus_halfR,T_grad2_plus_lap,390,-0.07891740066831698,0.11972742186334569,0.15227510371042358,0.0025685922432861353,0.036678851521053296,0.07891740066831698,0.15227510371042358
16,G_kappa_minus_halfR,T_minus_lap_only,390,0.05930997787392082,0.24258599594366248,0.0011490436398734027,0.9819542169699301,0.03022951075689711,0.05930997787392082,0.0011490436398734027
16,G_minus_kappa_plus_halfR,T_lap_only,390,0.05930997787392082,0.24258599594366248,0.0011490436398734027,0.9819542169699301,0.03022951075689711,0.05930997787392082,0.0011490436398734027
16,kappa,T_grad2_minus_lap,390,-0.0711190385839013,0.16098819576543177,0.1298696589838077,0.010247340301152572,0.0293753101999532,0.0711190385839013,0.1298696589838077
16,G_kappa_plus_halfR,T_abs_lap_only,390,-0.13709639776803703,0.006696722653935852,0.18768336369564997,0.00019321180869068328,0.02529348296380647,0.13709639776803703,0.18768336369564997
16,minus_kappa,T_grad2_only,390,0.0711190385839013,0.16098819576543177,-0.022813124790737337,0.6533339447586943,0.02415295689658198,0.0711190385839013,0.022813124790737337
16,R_edge,T_grad2_minus_lap,390,0.007350509205929819,0.8849501603239682,0.010177924283448703,0.8412006723728691,0.008764216744689262,0.007350509205929819,0.010177924283448703
16,G_minus_kappa_minus_halfR,T_grad2_minus_lap,390,0.06355463225759378,0.21044560434500367,-0.06187821676043212,0.22275194790804245,0.0008382077485808298,0.06355463225759378,0.06187821676043212
16,G_kappa_plus_halfR,T_grad2_minus_lap,390,-0.06355463225759378,0.21044560434500367,0.06187821676043212,0.22275194790804245,-0.0008382077485808298,0.06355463225759378,0.06187821676043212
16,minus_R_edge,T_grad2_minus_lap,390,-0.007350509205929819,0.8849501603239682,-0.010177924283448703,0.8412006723728691,-0.008764216744689262,0.007350509205929819,0.010177924283448703
16,kappa,T_grad2_only,390,-0.0711190385839013,0.16098819576543177,0.022813124790737337,0.6533339447586943,-0.02415295689658198,0.0711190385839013,0.022813124790737337
16,G_minus_kappa_minus_halfR,T_abs_lap_only,390,0.13709639776803703,0.006696722653935852,-0.18768336369564997,0.00019321180869068328,-0.02529348296380647,0.13709639776803703,0.18768336369564997
16,minus_kappa,T_grad2_minus_lap,390,0.0711190385839013,0.16098819576543177,-0.1298696589838077,0.010247340301152572,-0.0293753101999532,0.0711190385839013,0.1298696589838077
16,G_kappa_minus_halfR,T_lap_only,390,-0.05930997787392082,0.24258599594366248,-0.0011490436398734027,0.9819542169699301,-0.03022951075689711,0.05930997787392082,0.0011490436398734027
16,G_minus_kappa_plus_halfR,T_minus_lap_only,390,-0.05930997787392082,0.24258599594366248,-0.0011490436398734027,0.9819542169699301,-0.03022951075689711,0.05930997787392082,0.0011490436398734027
16,G_minus_kappa_plus_halfR,T_grad2_plus_lap,390,0.07891740066831698,0.11972742186334569,-0.15227510371042358,0.0025685922432861353,-0.036678851521053296,0.07891740066831698,0.15227510371042358
16,G_minus_kappa_plus_halfR,T_grad2_plus_abslap,390,0.07891740066831698,0.11972742186334569,-0.15335318334188533,0.002391488576758622,-0.03721789133678417,0.07891740066831698,0.15335318334188533
16,R_edge,T_grad2_plus_abslap,390,0.007350509205929815,0.8849501603239682,-0.08957207078651694,0.07726481239439466,-0.04111078079029356,0.007350509205929815,0.08957207078651694
16,kappa,T_abs_grad_plus_abslap,390,-0.09812609332869025,0.052832186868822656,-0.020203178897316897,0.6908213037064784,-0.05916463611300357,0.09812609332869025,0.020203178897316897
16,R_edge,T_grad2_only,390,0.007350509205929811,0.8849501603239682,-0.13777306880957732,0.006428722033549011,-0.06521127980182376,0.007350509205929811,0.13777306880957732
16,R_edge,T_abs_grad_plus_abslap,390,-0.014011390774369864,0.7826800544115082,-0.11781162441926886,0.019952758491844,-0.06591150759681937,0.014011390774369864,0.11781162441926886
16,G_minus_kappa_plus_halfR,T_abs_grad_plus_abslap,390,0.10469784526241475,0.03876592544287514,-0.23685282888788642,2.246032196422483e-06,-0.06607749181273584,0.10469784526241475,0.23685282888788642
16,G_kappa_plus_halfR,T_grad2_only,390,-0.06355463225759377,0.21044560434500367,-0.08439822005631574,0.09604211560412002,-0.07397642615695475,0.06355463225759377,0.08439822005631574
16,kappa,T_grad2_plus_abslap,390,-0.07111903858390131,0.16098819576543177,-0.08628890617649611,0.08879757879395181,-0.07870397238019872,0.07111903858390131,0.08628890617649611
16,G_kappa_plus_halfR,T_grad2_plus_abslap,390,-0.06355463225759377,0.21044560434500367,-0.09518986943170032,0.060369972118173576,-0.07937225084464705,0.06355463225759377,0.09518986943170032
16,G_minus_kappa_plus_halfR,T_grad2_minus_lap,390,0.07891740066831697,0.11972742186334569,-0.24526296670245554,9.433753917550693e-07,-0.08317278301706929,0.07891740066831697,0.24526296670245554
16,G_kappa_plus_halfR,T_abs_grad_plus_abslap,390,-0.09117444400510424,0.07209479204997372,-0.09182425366814058,0.07008026715923664,-0.09149934883662242,0.09117444400510424,0.09182425366814058
16,kappa,T_abs_lap_only,390,-0.15183952951058483,0.0026434750043030555,-0.03539078901294885,0.4858735082544777,-0.09361515926176683,0.15183952951058483,0.03539078901294885
16,R_edge,T_grad2_plus_lap,390,0.007350509205929805,0.8849501603239682,-0.2055277090163929,4.32192311554487e-05,-0.09908859990523154,0.007350509205929805,0.2055277090163929
16,minus_R_edge,T_abs_lap_only,390,-0.005943405112600895,0.9068623287646036,-0.208793306035394,3.238728202513336e-05,-0.10736835557399745,0.005943405112600895,0.208793306035394
16,G_minus_kappa_plus_halfR,T_grad2_only,390,0.07891740066831698,0.11972742186334569,-0.30063054158331937,1.3727887006465332e-09,-0.11085657045750119,0.07891740066831698,0.30063054158331937
16,kappa,T_grad2_plus_lap,390,-0.07111903858390131,0.16098819576543177,-0.19638775014050525,9.462311085270487e-05,-0.1337533943622033,0.07111903858390131,0.19638775014050525
16,G_kappa_plus_halfR,T_grad2_plus_lap,390,-0.06355463225759377,0.21044560434500367,-0.2124976109177854,2.321952337577286e-05,-0.1380261215876896,0.06355463225759377,0.2124976109177854
16,R_edge,T_lap_only,390,-0.11039916762764534,0.029266508527166644,-0.44221962169587065,4.198542757380801e-20,-0.27630939466175797,0.11039916762764534,0.44221962169587065
16,minus_R_edge,T_minus_lap_only,390,-0.11039916762764534,0.029266508527166644,-0.44221962169587065,4.198542757380801e-20,-0.27630939466175797,0.11039916762764534,0.44221962169587065
16,G_kappa_minus_halfR,T_abs_lap_only,390,-0.16679849928130785,0.0009442667786256904,-0.424961796030533,1.559425586403185e-18,-0.2958801476559204,0.16679849928130785,0.424961796030533
16,G_kappa_plus_halfR,T_lap_only,390,-0.08121955445641915,0.10927597800439579,-0.5628235101487551,5.76035131544484e-34,-0.3220215323025871,0.08121955445641915,0.5628235101487551
16,G_minus_kappa_minus_halfR,T_minus_lap_only,390,-0.08121955445641915,0.10927597800439579,-0.5628235101487551,5.76035131544484e-34,-0.3220215323025871,0.08121955445641915,0.5628235101487551
16,kappa,T_lap_only,390,-0.07186054636140767,0.15665591459068426,-0.5987933920538387,2.6128788349852922e-39,-0.3353269692076232,0.07186054636140767,0.5987933920538387
16,minus_kappa,T_minus_lap_only,390,-0.07186054636140767,0.15665591459068426,-0.5987933920538387,2.6128788349852922e-39,-0.3353269692076232,0.07186054636140767,0.5987933920538387
