galaxy,fit_quality_category,legacy_chi2_red_BuP,n_points,rotmod,R_d_est,R_d_source,f_lambda_used,lambda_corr,bup_mode,rt_min_factor,rt_max_factor,w_min_factor,w_max_factor,chi2_red_BuP_fresh,chi2_BuP_fresh,AIC_BuP_fresh,BIC_BuP_fresh,k_BuP,A_v2_BuP,r_trans_BuP,width_BuP,rt_over_Rd,width_over_Rd,width_over_rt,rt_min,rt_max,w_min,w_max,rt_at_lower_bound,rt_at_upper_bound,w_at_lower_bound,w_at_upper_bound,rmse_BuP,mae_BuP,chi2_red_NFW_2param,chi2_NFW_2param,AIC_NFW_2param,BIC_NFW_2param,log10_M200_NFW_2param,c_NFW_2param,rmse_NFW_2param,mae_NFW_2param,chi2_red_NFW_cfixed,chi2_NFW_cfixed,AIC_NFW_cfixed,BIC_NFW_cfixed,log10_M200_NFW_cfixed,c_NFW_cfixed,rmse_NFW_cfixed,mae_NFW_cfixed,winner_chi2red_vs_NFW2,winner_chi2red_vs_NFWcfixed,delta_chi2red_BuP_minus_NFW2,delta_chi2red_BuP_minus_NFWcfixed,delta_AIC_BuP_minus_NFW2,delta_AIC_BuP_minus_NFWcfixed
NGC1705,poor,23.026805170592187,14,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC1705_rotmod.dat,0.38123278455357534,SBdisk_expfit,1.0,0.38123278455357534,semi_flexible,0.1,10.0,0.05,5.0,0.041066664926574833,0.45173331419232315,6.451733314192323,8.368905303038098,3,4601.904059977737,0.15290753561548065,0.5928140247024233,0.4010870570707496,1.554992248100095,3.8769444705013325,0.03812327845535754,3.812327845535753,0.01906163922767877,1.9061639227678766,False,False,False,False,1.2304152013980343,0.8161042157988848,0.113346522705358,1.360158272464296,5.360158272464296,6.638272931694813,10.279008676583258,39.112583549088384,2.2565753032050213,1.681264621804863,3.9162066100198882,50.910685930258545,52.910685930258545,53.5497432598738,11.349342607980764,10.0,11.145118764574983,9.911100128635086,BuP_fresh,BuP_fresh,-0.07227985777878317,-3.8751399450933133,1.091575041728027,-46.45895261606622
UGC03546,poor,23.439085647242365,30,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC03546_rotmod.dat,2.7299859907712105,SBdisk_expfit,1.0,2.7299859907712105,semi_flexible,0.1,10.0,0.05,5.0,1.7784797129790462,48.018952250434246,54.018952250434246,58.22254439542071,3,24410.898115332315,7.12648877745368,1.2586827076967746,2.610448845358534,0.4610583028454302,0.1766203171018683,0.27299859907712104,27.299859907712104,0.13649929953856052,13.649929953856052,False,False,False,False,26.212170887115427,15.76110078390717,3.650356814308931,102.20999080065006,106.20999080065006,109.01238556397438,11.984857761131519,8.848446817977154,30.785357122112714,21.847922704971438,3.643497491695503,105.66142725916959,107.66142725916959,109.06262464083174,11.895909158134318,10.0,31.289945648999293,22.36765754257128,BuP_fresh,BuP_fresh,-1.8718771013298847,-1.8650177787164568,-52.191038550215815,-53.64247500873534
UGC07603,poor,23.758195732387964,12,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC07603_rotmod.dat,0.5260776060906837,SBdisk_expfit,1.0,0.5260776060906837,semi_flexible,0.1,10.0,0.05,5.0,0.09937165688390318,0.8943449119551286,6.8943449119551286,8.34906486131913,3,3416.2908883565333,0.9433053106178921,0.39714983779061463,1.7930915509360952,0.754926332526983,0.4210194020114973,0.05260776060906837,5.260776060906837,0.026303880304534184,2.6303880304534184,False,False,False,False,0.7889686379033299,0.6218798454861817,1.5146242229023208,15.146242229023208,19.14624222902321,20.116055528599208,10.97400319260556,9.886426981593637,3.2468308872014564,2.6499440221413004,1.3772348519729625,15.149583371702587,17.149583371702587,17.63449002149059,10.961213402475567,10.0,3.2471889802155185,2.640994580974915,BuP_fresh,BuP_fresh,-1.4152525660184176,-1.2778631950890593,-12.25189731706808,-10.255238459747458
UGC05721,poor,23.884554278745668,23,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC05721_rotmod.dat,0.3697658720675517,SBdisk_expfit,1.0,0.3697658720675517,semi_flexible,0.1,10.0,0.05,5.0,0.3595159804785263,7.190319609570525,13.190319609570526,16.596802257357975,3,5595.502198060917,0.5989499886378468,0.4124935412454329,1.619808732722705,1.1155533065801038,0.6886944637623924,0.03697658720675517,3.6976587206755167,0.018488293603377583,1.8488293603377584,False,False,False,False,2.794868601325674,2.3927633889616233,0.963692309898705,20.237538507872806,24.237538507872806,26.508526939731105,10.56528131592172,27.315480482604926,4.6185691018569495,3.963260074694836,5.083478323886035,111.83652312549277,113.83652312549277,114.97201734142192,11.353974045879584,10.0,10.735383456788893,9.366506786520485,BuP_fresh,BuP_fresh,-0.6041763294201787,-4.723962343407509,-11.04721889830228,-100.64620351592225
UGC07524,poor,24.44567355438109,31,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC07524_rotmod.dat,3.37638345312471,SBdisk_expfit,1.0,3.37638345312471,semi_flexible,0.1,10.0,0.05,5.0,0.15132770703242657,4.237175796907944,10.237175796907945,14.539137410363384,3,4775.607499659197,2.1974479991249836,1.4859735735158413,0.6508289208357931,0.44010806063530233,0.6762269569553186,0.337638345312471,33.7638345312471,0.1688191726562355,16.88191726562355,False,False,False,False,1.163796363788472,0.9023900959100127,0.8069173232025134,23.40060237287289,27.40060237287289,30.26857678184318,11.233227864762352,5.786899973522542,2.8824021916638953,2.507473564956251,1.9393414786565089,58.180244359695266,60.180244359695266,61.614231564180415,10.790496938655956,10.0,4.4088888150368115,3.6168182800104245,BuP_fresh,BuP_fresh,-0.6555896161700868,-1.7880137716240823,-17.163426575964944,-49.94306856278732
UGC04278,poor,24.89660616536139,25,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC04278_rotmod.dat,1.6543952976677387,SBdisk_expfit,1.0,1.6543952976677387,semi_flexible,0.1,10.0,0.05,5.0,0.3856882484040121,8.485141464888267,14.485141464888267,18.14176893949287,3,11353.60760979664,3.9969042961815475,2.275309628365958,2.4159306435506247,1.3753119533001241,0.5692679783550686,0.1654395297667739,16.54395297667739,0.08271976488338695,8.271976488338694,False,False,False,False,2.6146978109930004,2.235106198564111,1.2834876244982578,29.52021536345993,33.520215363459926,35.95796701319633,13.597347516556333,1.000000000000003,5.056065396533614,4.7324328395479265,3.682206049017348,88.37294517641635,90.37294517641635,91.59182100128456,10.903579229040144,10.0,8.995971581417633,8.612095525089812,BuP_fresh,BuP_fresh,-0.8977993760942458,-3.2965178006133358,-19.03507389857166,-75.88780371152808
NGC6503,poor,25.37977129104372,31,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC6503_rotmod.dat,1.8976057237474566,SBdisk_expfit,1.0,1.8976057237474566,semi_flexible,0.1,10.0,0.05,5.0,2.3966285787463355,67.1056002048974,73.1056002048974,77.40756181835283,3,10584.524633525349,2.8543070485695847,0.583038336588355,1.5041623309044418,0.30724946140916515,0.20426615870935835,0.18976057237474567,18.976057237474567,0.09488028618737283,9.488028618737284,False,False,False,False,5.592062392453817,3.09071925305555,1.9380568411626453,56.20364839371671,60.20364839371671,63.071622802687,11.294697124243024,11.939494146364561,3.398264154824496,2.0062760592536604,2.797253728213595,83.91761184640785,85.91761184640785,87.351599050893,11.388505081573388,10.0,3.9097557461808683,2.749853972239918,NFW_2param,BuP_fresh,0.4585717375836902,-0.4006251494672597,12.901951811180687,-12.812011641510452
DDO161,poor,25.51935181236517,31,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/DDO161_rotmod.dat,1.2375287131968737,SBdisk_expfit,1.0,1.2375287131968737,semi_flexible,0.1,10.0,0.05,5.0,0.14526671819485087,4.067468109455825,10.067468109455824,14.369429722911264,3,3785.3059667684565,4.380256094631956,2.353457062419165,3.5395187585721235,1.901739359517198,0.5372875493063861,0.12375287131968737,12.375287131968737,0.06187643565984369,6.187643565984368,False,False,False,False,0.8515304524415671,0.6532357654488291,1.1489336401385484,33.3190755640179,37.3190755640179,40.18704997298819,11.574568581442675,2.078201940199884,2.742330243547598,2.1644630673227008,12.881759137574472,386.45277412723414,388.45277412723414,389.8867613317193,10.490668605963375,10.0,8.889428578234329,7.2917565303245695,BuP_fresh,BuP_fresh,-1.0036669219436976,-12.736492419379621,-27.251607454562077,-378.3853060177783
UGC05764,poor,26.098788367604985,10,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC05764_rotmod.dat,0.943781848188113,SBdisk_expfit,1.0,0.943781848188113,semi_flexible,0.1,10.0,0.05,5.0,2.634989793122861,18.444928551860027,24.444928551860027,25.352683830842164,3,2556.0532335178964,0.624890450429084,0.389943935553359,0.6621132326593888,0.4131716840093708,0.6240196746255318,0.0943781848188113,9.437818481881129,0.04718909240940565,4.718909240940564,False,False,False,False,2.362330421493942,1.705330747144646,6.734012502812505,53.87210002250004,57.87210002250004,58.477270208488136,10.251899281771234,19.7284571280033,4.233082669074995,3.209105347003445,17.09918340651645,153.89265065864805,155.89265065864805,156.1952357516421,10.956945924428057,10.0,5.9495004004344425,4.057936477103792,BuP_fresh,BuP_fresh,-4.099022709689644,-14.464193613393588,-33.42717147064002,-131.44772210678804
NGC4051,poor,26.176360899981955,7,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC4051_rotmod.dat,4.148858520181634,SBdisk_expfit,1.0,4.148858520181634,semi_flexible,0.1,10.0,0.05,5.0,0.6645717839096076,2.6582871356384303,8.65828713563843,8.49601758280437,3,7543.517308017007,2.602816198303991,0.6370664317171361,0.6273571840647005,0.15355221890990048,0.2447604376107126,0.41488585201816347,41.48858520181634,0.20744292600908174,20.74429260090817,False,False,False,False,4.105595575602909,3.6060430827300007,0.7924679216161392,3.962339608080696,7.962339608080696,7.854159906191322,10.954407562222505,14.69808630668054,6.505804467156477,5.6586793823023935,0.7416689541549139,4.450013724929483,6.450013724929483,6.395923873984796,11.192427610379093,10.0,6.172931551149303,5.492309419293089,BuP_fresh,BuP_fresh,-0.12789613770653163,-0.07709717024530627,0.6959475275577338,2.208273410708947
F583-1,poor,26.329537661896925,25,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F583-1_rotmod.dat,2.2372632579458247,SBdisk_expfit,1.0,2.2372632579458247,semi_flexible,0.1,10.0,0.05,5.0,0.14039458489212475,3.0886808676267448,9.088680867626746,12.745308342231347,3,5633.3620820093465,2.585545379049498,1.114895592196537,1.1556732851472533,0.49833008620549846,0.4312032584036087,0.2237263257945825,22.372632579458248,0.11186316289729124,11.186316289729124,False,False,False,False,2.3886038533490157,1.6737795937393187,1.5633711373064576,35.957536158048526,39.957536158048526,42.395287807784925,11.516888569652005,4.764379030730584,6.820913640846403,5.5696308226127575,2.881125804436501,69.14701930647603,71.14701930647603,72.36589513134423,10.798278958385984,10.0,9.124349347005333,7.640027058667808,BuP_fresh,BuP_fresh,-1.4229765524143327,-2.7407312195443763,-30.86885529042178,-62.058338438849276
NGC3877,poor,27.82137844219607,13,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC3877_rotmod.dat,3.664144454053233,SBdisk_expfit,1.0,3.664144454053233,semi_flexible,0.1,10.0,0.05,5.0,2.9855782278836736,29.855782278836735,35.855782278836735,37.55063035122134,3,10134.589614382672,2.0073326545857966,0.18320722270268042,0.5478312003680175,0.050000000000005124,0.0912689893646374,0.3664144454053233,36.64144454053233,0.18320722270266165,18.320722270266167,False,False,True,False,11.545361045166029,7.798319493427382,5.633602576538953,61.969628341928484,65.96962834192848,67.09952705685156,11.135197965630217,16.248346619651997,17.668673809760246,11.46478996814683,5.567376858143951,66.80852229772741,68.80852229772741,69.37347165518895,11.473932099006579,10.0,17.322036975670905,12.75385343450603,BuP_fresh,BuP_fresh,-2.6480243486552797,-2.5817986302602773,-30.11384606309175,-32.95274001889067
NGC3521,poor,29.4184163759628,41,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC3521_rotmod.dat,1.8656307639100713,SBdisk_expfit,1.0,1.8656307639100713,semi_flexible,0.1,10.0,0.05,5.0,0.3352620935714444,12.739959555714886,18.739959555714886,23.88067575582781,3,36662.77711483303,4.320281898043391,9.328153819543928,2.3157218360769063,4.999999999996554,2.1591539718203454,0.18656307639100714,18.656307639100714,0.09328153819550357,9.328153819550357,False,False,False,True,5.201143681763782,4.47458619178624,0.32681861534488693,12.74592599845059,16.745925998450588,20.173070131859205,12.206483508667144,8.64548606605469,5.163685181483741,4.412771196667255,0.3348864245031211,13.395456980124845,15.395456980124845,17.109029046829153,12.071696156935097,10.0,5.611556355035977,4.948034020257458,NFW_2param,NFW_cfixed,0.008443478226557444,0.00037566906832325886,1.9940335572642987,3.3445025755900417
UGC12632,poor,30.089036665988896,15,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC12632_rotmod.dat,2.352545110633466,SBdisk_expfit,1.0,2.352545110633466,semi_flexible,0.1,10.0,0.05,5.0,0.06058012693581092,0.7269615232297311,6.726961523229731,8.85111212653636,3,3985.051299440611,1.6771983234882897,1.2830865378707552,0.712929293430923,0.5454035852792896,0.7650177798903064,0.2352545110633466,23.52545110633466,0.1176272555316733,11.76272555316733,False,False,False,False,0.7543277270872969,0.6085742115311118,0.3406089174742851,4.4279159271657065,8.427915927165706,9.844016329370127,10.769478370122446,9.419451422133584,2.5254401372508455,1.8187009818327853,0.3315872907348784,4.642222070288298,6.642222070288298,7.350272271390509,10.731477379227876,10.0,2.7098871820384214,1.771103726978949,BuP_fresh,BuP_fresh,-0.2800287905384742,-0.2710071637990675,-1.7009544039359756,0.0847394529414327
NGC2366,poor,32.22213885759619,26,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC2366_rotmod.dat,0.6526090730296176,SBdisk_expfit,1.0,0.6526090730296176,semi_flexible,0.1,10.0,0.05,5.0,0.2388295974282319,5.493080740849334,11.493080740849333,15.26737035491378,3,1982.1921484623238,1.5220451370673813,0.47636207619463083,2.332246363050956,0.7299348045886146,0.3129749996195692,0.06526090730296176,6.5260907302961755,0.03263045365148088,3.2630453651480877,False,False,False,False,1.5063854220158315,1.0702429944447038,3.4499334071465113,82.79840177151627,86.79840177151627,89.31459484755923,11.957152604839656,2.0760045765897,4.433913378913068,3.82148537608371,6.356879494518161,158.921987362954,160.921987362954,162.1800839009755,10.223871728349364,10.0,4.563012936739757,3.5819797576263435,BuP_fresh,BuP_fresh,-3.2111038097182796,-6.118049897089929,-75.30532103066693,-149.42890662210468
UGC06787,poor,33.50343249739312,71,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC06787_rotmod.dat,4.362102494221805,SBdisk_expfit,1.0,4.362102494221805,semi_flexible,0.1,10.0,0.05,5.0,25.308461654053822,1720.9753924756599,1726.9753924756599,1733.7634321067837,3,42137.94289835142,4.5732871607385235,1.346683513443163,1.048413503991816,0.30872349176275143,0.2944672980530031,0.4362102494221805,43.62102494221805,0.21810512471109025,21.810512471109025,False,False,False,False,14.336888061056307,11.060746484321676,29.18282199631596,2013.614717745801,2017.614717745801,2022.1400774998838,12.230868935667658,12.824563041064092,17.46364257927368,12.925723400226444,32.63528083277515,2284.4696582942606,2286.4696582942606,2288.7323381713018,12.420357291948916,10.0,15.91778290837624,10.301297224598597,BuP_fresh,BuP_fresh,-3.874360342262136,-7.32681917872133,-290.63932527014117,-559.4942658186008
NGC0055,poor,33.59461297660848,21,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0055_rotmod.dat,4.449857162704256,SBdisk_expfit,1.0,4.449857162704256,semi_flexible,0.1,10.0,0.05,5.0,0.09277245798965561,1.669904243813801,7.669904243813801,10.803471556984071,3,5527.810659113211,3.868269461338716,1.5715287963676663,0.8693019393431274,0.35316387445852776,0.4062614593099721,0.4449857162704256,44.49857162704256,0.2224928581352128,22.24928581352128,False,False,False,False,0.9403986559198242,0.7744494058433078,2.9686589750175005,56.40452052533251,60.40452052533251,62.49356540077935,12.518161117813541,1.462389389152303,3.830169183176066,3.3588663617195,10.940727095050969,218.81454190101937,220.81454190101937,221.8590643387428,10.630532450834727,10.0,8.34083282171941,7.536276339927933,BuP_fresh,BuP_fresh,-2.875886517027845,-10.847954637061314,-52.734616281518704,-213.14463765720558
UGC06446,poor,35.07618848460432,17,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC06446_rotmod.dat,1.4367460847079052,SBdisk_expfit,1.0,1.4367460847079052,semi_flexible,0.1,10.0,0.05,5.0,0.2209579087690777,3.093410722767088,9.093410722767088,11.593050754935737,3,5728.783271775522,0.9481155686029928,1.865157241643886,0.6599047519212468,1.2981815377788748,1.967225624606201,0.14367460847079053,14.367460847079052,0.07183730423539526,7.183730423539526,False,False,False,False,2.3499534572248932,1.7160549426979141,0.21468786825803673,3.220318023870551,7.220318023870551,8.886744711982983,10.794657178803853,15.095651107822768,2.4890089456369875,1.7420613789272368,0.7298705705374297,11.677929128598874,13.677929128598874,14.511142472655091,11.100221731212219,10.0,4.582973931011424,3.793269226469376,NFW_2param,BuP_fresh,0.006270040511040964,-0.5089126617683519,1.8730926988965368,-4.584518405831787
UGC11455,poor,36.167893010572215,36,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC11455_rotmod.dat,4.796072686349412,SBdisk_expfit,1.0,4.796072686349412,semi_flexible,0.1,10.0,0.05,5.0,3.636830428787114,120.01540414997476,126.01540414997476,130.76596096534308,3,41893.59249643302,8.269685449428698,2.9335671696061745,1.724261909742504,0.6116602815373706,0.3547374549546908,0.4796072686349412,47.960726863494116,0.2398036343174706,23.980363431747058,False,False,False,False,12.75682573082752,9.549831847930323,5.014084236604759,170.47886404456182,174.47886404456182,177.64590192147404,12.989740862432507,3.3663321296265845,13.079189871689213,10.443117253009339,9.911479767768448,346.9017918718957,348.9017918718957,350.4853108103518,12.13601715065874,10.0,17.68094285093367,13.6365076268498,BuP_fresh,BuP_fresh,-1.3772538078176453,-6.274649338981334,-48.46345989458706,-222.88638772192093
ESO116-G012,poor,38.07011559863487,15,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/ESO116-G012_rotmod.dat,1.4722469908997569,SBdisk_expfit,1.0,1.4722469908997569,semi_flexible,0.1,10.0,0.05,5.0,0.4327889374954262,5.193467249945114,11.193467249945115,13.317617853251743,3,10171.240086192694,2.2241543707838507,1.3994772339733708,1.510720948680336,0.9505723174330191,0.6292176713795985,0.14722469908997568,14.722469908997569,0.07361234954498784,7.3612349544987845,False,False,False,False,1.9689977359222233,1.607222017481891,2.338344443167952,30.398477761183376,34.39847776118337,35.81457816338779,11.778581193692956,7.237532294279391,4.457676775797509,3.717324653997275,2.8674741414615075,40.144637980461106,42.144637980461106,42.852688181563316,11.461076276865976,10.0,5.056127897314213,3.9412802399025755,BuP_fresh,BuP_fresh,-1.9055555056725257,-2.4346852039660813,-23.205010511238257,-30.95117073051599
UGC09037,poor,39.561755400925016,22,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC09037_rotmod.dat,4.591834441924641,SBdisk_expfit,1.0,4.591834441924641,semi_flexible,0.1,10.0,0.05,5.0,3.5791821516027786,68.0044608804528,74.0044608804528,77.27758824052775,3,15613.499855640075,10.64133310037741,2.2572729291394693,2.3174470323274887,0.4915841278008591,0.2121231341831985,0.45918344419246415,45.91834441924641,0.22959172209623208,22.959172209623205,False,False,False,False,9.393121916628669,5.195132537295884,6.8278365733656,136.556731467312,140.556731467312,142.73881637402863,13.063911017457412,1.0000000000038198,12.708854808578975,8.50954980084051,13.930274707995826,292.53576886791234,294.53576886791234,295.6268113212707,11.136274325287278,10.0,19.554690456630777,16.258079592334962,BuP_fresh,BuP_fresh,-3.2486544217628213,-10.351092556393048,-66.55227058685921,-220.53130798745954
DDO170,poor,40.44311276062046,8,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/DDO170_rotmod.dat,1.9567546618654799,SBdisk_expfit,1.0,1.9567546618654799,semi_flexible,0.1,10.0,0.05,5.0,2.2696607054848945,11.348303527424473,17.348303527424473,17.58662815246398,3,2957.0806566384704,2.305838848263029,2.2576914969022632,1.1783995680198092,1.1537938510645398,0.9791193771424942,0.195675466186548,19.5675466186548,0.097837733093274,9.7837733093274,False,False,False,False,1.7569730981667202,1.4438366440270953,2.1615543871397405,12.969326322838443,16.96932632283844,17.128209406198113,10.727319084309382,5.827986187858433,2.6593734518240804,1.7521079139734783,6.524211011792693,45.66947708254885,47.66947708254885,47.748918624228686,10.422576166257357,10.0,4.8447371645677135,3.052770557654956,NFW_2param,BuP_fresh,0.10810631834515405,-4.254550306307799,0.37897720458603246,-30.32117355512438
UGC08490,poor,40.932219455314765,30,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC08490_rotmod.dat,0.6750457043082225,SBdisk_expfit,1.0,0.6750457043082225,semi_flexible,0.1,10.0,0.05,5.0,0.08755663655702445,2.36402918703966,8.36402918703966,12.567621332026127,3,5345.671162447564,0.5980094031127599,0.9387518247462056,0.8858798734607038,1.3906492830855437,1.5697944210572818,0.06750457043082225,6.750457043082225,0.033752285215411126,3.3752285215411124,False,False,False,False,1.0358387553676927,0.939659119627027,0.11242574567877486,3.1479208790056963,7.147920879005696,9.950315642330008,10.609860308564866,22.271042558242318,1.1953019908601823,0.9422647847376588,3.6762820725933674,106.61218010520766,108.61218010520766,110.01337748686981,11.078691094987725,10.0,6.9561534043140965,5.809064880985591,BuP_fresh,BuP_fresh,-0.024869109121750416,-3.5887254360363428,1.2161083080339647,-100.248150918168
UGC02259,poor,42.02389978508224,8,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC02259_rotmod.dat,1.621693953791604,SBdisk_expfit,1.0,1.621693953791604,semi_flexible,0.1,10.0,0.05,5.0,0.8182873739916587,4.091436869958294,10.091436869958294,10.3297614949978,3,6295.698630338558,0.6086803738627808,1.4822154687846627,0.37533615540691556,0.9139921039473364,2.4351293920950523,0.16216939537916042,16.21693953791604,0.08108469768958021,8.10846976895802,False,False,False,False,1.5758426360931708,1.2632756160578191,0.7061584473563675,4.236950684138205,8.236950684138204,8.395833767497876,10.725861219616261,20.900061248977877,1.5759660144884855,1.2155129518975372,8.283305339493596,57.983137376455176,59.983137376455176,60.06257891813501,11.269324239463245,10.0,6.130362219036003,5.378694932733178,NFW_2param,BuP_fresh,0.11212892663529128,-7.4650179655019375,1.8544861858200896,-49.89170050649688
NGC5985,poor,44.92507024469524,33,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC5985_rotmod.dat,6.863332170746079,SBdisk_expfit,1.0,6.863332170746079,semi_flexible,0.1,10.0,0.05,5.0,1.4824208393507068,44.472625180521206,50.472625180521206,54.962147864920645,3,61020.27507741381,2.313839829806659,1.3699009498743686,0.337130678254078,0.19959706390335663,0.5920465765293855,0.6863332170746079,68.6333217074608,0.34316660853730396,34.3166608537304,False,False,False,False,6.2303255625690115,5.050287539795241,2.6289671485749215,81.49798160582257,85.49798160582257,88.49099672875553,12.109243133627613,28.163175702379988,7.9296901125459,6.896133485517581,25.749067763520706,823.9701684326626,825.9701684326626,827.4666759941291,12.680756450792307,10.0,30.796093217492277,24.167332308840738,BuP_fresh,BuP_fresh,-1.1465463092242147,-24.26664692417,-35.02535642530137,-775.4975432521414
NGC0801,poor,45.06634982439884,13,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0801_rotmod.dat,6.778975582403708,SBdisk_expfit,1.0,6.778975582403708,semi_flexible,0.1,10.0,0.05,5.0,6.203162432706636,62.03162432706635,68.03162432706635,69.72647239945097,3,32376.430166004455,3.3472959970124885,30.956427773239373,0.4937760811089387,4.566534780504808,9.248189523982475,0.6778975582403709,67.78975582403709,0.33894877912018545,33.89487791201854,False,False,False,False,13.069537903194012,9.410799286003899,7.63385328657906,83.97238615236967,87.97238615236967,89.10228486729274,11.992610959486132,7.308478809558799,14.801430957594091,11.048030584146384,7.449990623677038,89.39988748412445,91.39988748412445,91.96483684158599,11.879168904184661,10.0,14.4225841292422,12.108748909396878,BuP_fresh,BuP_fresh,-1.4306908538724246,-1.246828190970402,-19.940761825303312,-23.368263157058095
UGC06667,poor,45.77055770641144,9,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC06667_rotmod.dat,5.254538727181442,SBdisk_expfit,1.0,5.254538727181442,semi_flexible,0.1,10.0,0.05,5.0,0.08026230134914768,0.48157380809488604,6.481573808094886,7.073247540103544,3,6625.7010838306,1.8693816652898234,1.202410949107342,0.3557651322692921,0.22883282654047932,0.6432131925937787,0.5254538727181443,52.54538727181442,0.2627269363590721,26.27269363590721,False,False,False,False,0.8151991681963807,0.7005947983904875,1.3067435378858734,9.147204765201113,13.147204765201113,13.541653919873553,11.5048980562053,7.031824007029185,3.7232678207191165,3.0989498181255297,1.7246843189262786,13.797474551410229,15.797474551410229,15.994699128746449,11.152305649611035,10.0,4.614155167157986,3.4254140711862724,BuP_fresh,BuP_fresh,-1.2264812365367257,-1.644422017577131,-6.665630957106227,-9.315900743315343
F571-8,poor,48.178413318210616,13,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F571-8_rotmod.dat,1.5800477670329875,SBdisk_expfit,1.0,1.5800477670329875,semi_flexible,0.1,10.0,0.05,5.0,7.542627788940429,75.42627788940429,81.42627788940429,83.1211259617889,3,18476.359377906556,4.831121791282129,0.7638333628451838,3.057579582137574,0.4834242222179836,0.15810683229380362,0.15800477670329877,15.800477670329876,0.07900238835164938,7.900238835164938,False,False,False,False,10.237343373877723,7.289390089714676,19.27164470207479,211.9880917228227,215.9880917228227,217.1179904377458,13.799999999999956,1.4951477768391426,17.84760704186439,14.761152073019439,27.005694567411112,324.06833480893334,326.06833480893334,326.6332841663949,11.639896277068248,10.0,22.599595210467054,18.59695333059524,BuP_fresh,BuP_fresh,-11.729016913134362,-19.463066778470683,-134.5618138334184,-244.64205691952907
D631-7,poor,48.73766707540423,16,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/D631-7_rotmod.dat,0.698906067073962,SBdisk_expfit,1.0,0.698906067073962,semi_flexible,0.1,10.0,0.05,5.0,0.5903726763867154,7.6748447930273,13.674844793027301,15.992610959746642,3,3399.3343250816006,2.9846874862957264,0.8726801595339218,4.270513058773992,1.2486372642141768,0.29238577356619627,0.0698906067073962,6.98906067073962,0.0349453033536981,3.49453033536981,False,False,False,False,1.2791012547801737,1.0072847017833362,6.1573142991621745,86.20240018827045,90.20240018827045,91.74757763275001,12.616905142906624,1.0000000000002205,4.781914030761758,4.024692679937139,15.922999122421773,238.8449868363266,240.8449868363266,241.6175755585664,10.228919974235508,10.0,8.918506118047574,8.077281857920669,BuP_fresh,BuP_fresh,-5.56694162277546,-15.332626446035057,-76.52755539524314,-227.1701420432993
NGC3949,poor,49.15342656069299,7,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC3949_rotmod.dat,1.3592618744396279,SBdisk_expfit,1.0,1.3592618744396279,semi_flexible,0.1,10.0,0.05,5.0,0.3524395869972435,1.409758347988974,7.409758347988974,7.247488795154913,3,165313.9038764594,13.592618744376393,4.969467776909311,9.99999999998537,3.656004681921969,0.36560046819273173,0.1359261874439628,13.59261874439628,0.0679630937219814,6.79630937219814,False,True,False,False,2.7993093887214506,2.2164232267889514,0.551687455143109,2.7584372757155453,6.758437275715545,6.650257573826172,13.799999999999999,1.4976511536526398,7.065190103377161,5.198660364015085,0.7902471195971602,4.7414827175829615,6.7414827175829615,6.687392866638275,11.3535062295384,10.0,10.004573551414518,7.559043456230826,BuP_fresh,BuP_fresh,-0.19924786814586554,-0.4378075325999167,0.6513210722734284,0.6682756304060122
